ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
2863,39300,1,1,1,1
2864,39300,1,1,1,1
2865,39300,1,1,1,1
2871,39300,1,1,1,1
2872,39300,0,0,1,1
2873,39300,1,0,1,1
2874,39300,1,1,1,1
2875,39300,1,1,1,1
2876,39300,1,1,1,1
2877,39300,1,1,0,1
2878,39300,1,1,1,1
2879,39300,1,1,1,1
2880,39300,1,1,1,1
2881,39300,1,1,1,1
2882,39300,1,1,1,1
2883,39300,1,1,1,1
2885,39300,1,1,1,1
2886,39300,1,1,1,1
2887,39300,1,1,1,1
2888,39300,1,1,1,1
2889,39300,1,1,1,1
2891,39300,1,1,1,1
2892,39300,1,1,1,1
2893,39300,1,1,1,1
2894,39300,1,1,1,1
2895,39300,1,1,1,1
2896,39300,1,1,1,1
2898,39300,1,1,1,1
2901,39300,1,1,1,1
2902,39300,0,1,0,1
2903,39300,1,1,1,1
2904,39300,1,1,1,1
2905,39300,1,1,1,1
2906,39300,1,1,1,1
2907,39300,1,1,1,1
2908,39300,1,1,1,1
2909,39300,1,1,1,1
2910,39300,1,1,1,1
2911,39300,1,1,1,1
2912,39300,0,1,1,1
2914,39300,1,1,1,1
2915,39300,1,1,1,1
2916,39300,1,1,1,1
2917,39300,1,1,1,1
2918,39300,0,1,1,1
2919,39300,1,1,1,1
2920,39300,1,1,1,1
2921,39300,1,1,1,1
2940,39300,1,1,1,1
3031,31700,1,1,1,1
3032,40484,1,1,1,1
3033,31700,1,1,1,1
3034,18180,0.000667111,0,0,0.000643087
3034,40484,0.999332889,1,1,0.999356913
3036,40484,1,1,1,1
3037,40484,1,1,1,1
3038,40484,1,1,1,1
3041,40484,0,0,1,1
3042,40484,1,1,1,1
3043,31700,1,1,1,1
3044,40484,1,1,1,1
3045,31700,0.99947479,1,1,0.999528376
3045,18180,0.00052521,0,0,0.000471624
3046,18180,1,1,1,1
3047,31700,1,1,1,1
3048,31700,1,1,1,1
3049,31700,1,1,1,1
3051,31700,1,1,1,1
3052,31700,1,1,1,1
3053,40484,1,1,1,1
3054,31700,1,1,1,1
3055,31700,1,1,1,1
3057,31700,1,1,1,1
3060,31700,1,1,1,1
3061,31700,1,1,1,1
3062,31700,1,1,1,1
3063,31700,1,1,1,1
3064,31700,1,1,1,1
3070,31700,1,1,1,1
3071,31700,1,1,1,1
3073,40484,1,1,1,1
3076,40484,0.000170445,0,0,0.000155424
3076,31700,0.999829555,1,1,0.999844576
3077,40484,1,1,1,1
3079,40484,1,1,1,1
3082,31700,1,1,1,1
3084,31700,1,1,1,1
3086,31700,1,1,1,1
3087,40484,1,1,1,1
3101,31700,1,1,1,1
3102,18180,0.001946439,0,0,0.00174762
3102,31700,0.998053561,1,1,0.99825238
3103,31700,1,0.948387097,0.992322457,0.995088463
3103,40484,0,0.051612903,0.007677543,0.004911537
3104,18180,0.00277027,0,0,0.002505959
3104,40484,0.000405405,0,0,0.000366726
3104,31700,0.996824324,1,1,0.997127315
3105,31700,1,1,1,1
3106,18180,0.997244757,0.998763906,1,0.997474747
3106,31700,0.002755243,0.001236094,0,0.002525253
3108,31700,1,1,1,1
3109,31700,1,1,1,1
3110,31700,1,1,1,1
3111,31700,0,0,1,1
3215,17200,1,1,1,1
3216,18180,1,1,1,1
3217,29060,0.004708652,0,0,0.00354139
3217,17200,0.995291348,1,1,0.99645861
3218,29060,1,1,1,1
3220,18180,0.010807374,0,0,0.009744913
3220,29060,0.989192626,1,1,0.990255087
3221,18180,1,1,1,1
3222,17200,1,1,1,1
3223,17200,1,1,1,1
3224,18180,1,1,1,1
3225,29060,1,1,1,1
3226,29060,1,1,1,1
3227,99999,1,1,1,1
3229,18180,1,1,1,1
3230,18180,1,1,1,1
3231,18180,0,0,1,1
3233,18180,1,0,1,1
3234,18180,1,1,1,1
3235,18180,1,1,1,1
3237,29060,0.997916667,1,1,0.99795082
3237,18180,0.002083333,0,0,0.00204918
3238,17200,0,0,1,1
3240,17200,1,1,1,1
3241,17200,1,1,1,1
3242,18180,1,1,1,1
3243,18180,0.958241758,0.909090909,1,0.957716702
3243,17200,0.041758242,0.090909091,0,0.042283298
3244,17200,0.006029832,0,0,0.005771567
3244,31700,0.993970168,1,1,0.994228433
3245,29060,0.000881834,0,0,0.000812348
3245,17200,0.999118166,1,1,0.999187652
3246,29060,1,1,1,1
3249,29060,1,1,1,1
3251,17200,1,1,1,1
3252,29060,0,0,1,1
3253,29060,1,1,1,1
3254,99999,0.99781564,1,1,0.997955846
3254,29060,0.00218436,0,0,0.002044154
3255,18180,1,1,1,1
3256,29060,1,1,1,1
3257,18180,0.992793411,1,1,0.994160178
3257,17200,0.007206589,0,0,0.005839822
3258,18180,1,1,1,1
3259,99999,1,0,1,1
3260,18180,1,0,1,1
3261,40484,1,1,1,1
3262,17200,1,1,1,1
3263,18180,0.98793198,1,1,0.989289192
3263,29060,0.011519473,0,0,0.010223953
3263,40484,0.000548546,0,0,0.000486855
3264,17200,1,1,1,1
3266,17200,1,1,1,1
3268,18180,1,1,1,1
3269,29060,1,1,1,1
3272,18180,1,0,1,1
3273,18180,1,0,1,1
3275,18180,1,1,1,1
3276,18180,0.537026879,0.18159204,0.383495146,0.496003761
3276,29060,0.462973121,0.81840796,0.616504854,0.503996239
3278,18180,1,1,1,1
3279,17200,1,1,1,1
3280,18180,0.001706485,0,0,0.001683502
3280,17200,0.955631399,1,1,0.956228956
3280,28300,0.042662116,0,0,0.042087542
3281,18180,0.000861326,0,0,0.000817884
3281,31700,0.999138674,1,1,0.999182116
3282,17200,1,1,1,1
3284,17200,1,0,1,1
3285,17200,1,1,1,1
3287,18180,1,1,1,1
3289,29060,0,0,1,1
3290,40484,1,1,1,1
3291,40484,1,1,1,1
3299,29060,0,1,0,1
3301,18180,1,1,1,1
3302,18180,1,1,1,1
3303,18180,1,1,1,1
3304,18180,1,1,1,1
3305,18180,0,0,1,1
3307,18180,1,1,1,1
3431,28300,1,1,1,1
3435,28300,0,1,0,1
3440,31700,1,1,1,1
3441,28300,1,1,1,1
3442,31700,1,1,1,1
3443,28300,1,1,1,1
3444,28300,1,1,1,1
3445,28300,1,1,1,1
3446,28300,1,1,1,1
3447,28300,1,1,1,1
3448,28300,1,1,1,1
3449,31700,1,1,1,1
3450,28300,1,1,1,1
3451,28300,1,1,1,1
3452,28300,0.998781973,1,1,0.998945148
3452,31700,0.001218027,0,0,0.001054852
3455,28300,1,1,1,1
3456,28300,1,1,1,1
3457,28300,1,1,0,1
3458,31700,0.998784933,1,1,0.998984772
3458,28300,0.001215067,0,0,0.001015228
3461,28300,1,1,1,1
3462,28300,1,1,1,1
3464,28300,1,1,1,1
3465,28300,1,1,1,1
3466,28300,1,1,1,1
3467,28300,1,1,1,1
3468,31700,0,1,1,1
3469,28300,0,0,1,1
3470,28300,1,1,1,1
3561,17200,1,1,1,1
3570,13620,1,1,1,1
3574,13620,0.023684211,0,0,0.022113022
3574,17200,0.976315789,1,1,0.977886978
3575,13620,0,1,1,1
3576,13620,1,1,1,1
3579,13620,1,1,1,1
3580,17200,1,1,1,1
3581,13620,1,1,1,1
3582,13620,1,1,1,1
3583,13620,1,1,1,1
3584,13620,1,1,1,1
3585,17200,1,1,1,1
3586,17200,1,1,1,1
3588,13620,1,1,1,1
3589,13620,0,1,1,1
3590,13620,1,1,1,1
3592,13620,1,1,1,1
3593,13620,1,1,1,1
3595,13620,1,0,1,1
3597,13620,0,0,1,1
3598,13620,0.996782842,1,1,0.997050147
3598,17200,0.003217158,0,0,0.002949853
3601,17200,1,0,1,1
3602,28300,0.769090909,0.647058824,1,0.76727909
3602,17200,0.230909091,0.352941176,0,0.23272091
3603,17200,1,1,1,1
3604,28300,0,0,1,1
3605,17200,1,1,1,1
3607,17200,1,0,1,1
3608,28300,1,1,1,1
3609,28300,1,1,1,1
3740,17200,1,1,1,1
3741,17200,1,1,1,1
3743,17200,1,1,1,1
3745,17200,1,1,1,1
3746,17200,0,0,1,1
3748,17200,1,1,1,1
3749,17200,0,0,1,1
3750,17200,1,0,1,1
3751,17200,1,0,1,1
3752,17200,1,1,1,1
3753,17200,1,1,1,1
3754,17200,0,0,1,1
3755,17200,1,1,1,1
3756,17200,0,1,0,1
3765,17200,1,1,1,1
3766,17200,1,1,1,1
3768,17200,1,1,1,1
3769,17200,0,0,1,1
3770,17200,1,1,1,1
3771,17200,1,1,1,1
3773,17200,1,1,1,1
3774,17200,1,1,1,1
3777,17200,1,1,1,1
3779,17200,1,1,1,1
3780,17200,1,1,1,1
3781,17200,1,1,1,1
3782,17200,1,1,1,1
3784,17200,1,1,1,1
3785,17200,1,1,1,1
3801,40484,1,1,1,1
3802,40484,1,1,1,1
3803,40484,0,0,1,1
3804,38860,0,1,1,1
3809,29060,0.997718631,1,1,0.997800587
3809,40484,0.002281369,0,0,0.002199413
3810,29060,1,1,1,1
3811,40484,1,1,1,1
3812,99999,1,1,1,1
3813,99999,1,1,1,1
3814,99999,1,1,1,1
3816,99999,1,1,1,1
3817,99999,1,1,1,1
3818,99999,1,1,1,1
3819,40484,1,1,1,1
3820,40484,1,1,1,1
3821,40484,1,1,1,1
3822,40484,0,0,1,1
3823,40484,1,1,1,1
3824,40484,1,1,1,1
3825,40484,1,1,1,1
3826,40484,1,1,1,1
3827,40484,1,1,1,1
3830,99999,1,1,1,1
3832,99999,1,0,1,1
3833,40484,1,1,1,1
3835,40484,1,1,1,1
3836,99999,1,1,1,1
3837,29060,1,1,1,1
3838,99999,1,1,1,1
3839,40484,1,1,1,1
3840,40484,1,1,1,1
3841,40484,1,1,1,1
3842,40484,1,1,1,1
3843,40484,1,1,1,1
3844,40484,1,1,1,1
3845,99999,1,1,1,1
3846,99999,1,1,1,1
3847,99999,1,1,1,1
3848,40484,1,1,1,1
3849,99999,1,1,1,1
3850,99999,1,0,1,1
3851,40484,1,1,1,1
3852,40484,1,0,1,1
3853,99999,1,1,1,1
3854,40484,1,1,1,1
3855,40484,1,1,1,1
3856,40484,1,1,1,1
3857,40484,1,1,1,1
3858,40484,1,1,1,1
3859,40484,0,0,1,1
3860,99999,1,1,1,1
3861,40484,1,1,1,1
3862,40484,1,1,1,1
3864,99999,1,1,1,1
3865,40484,1,1,1,1
3866,40484,1,1,1,1
3867,40484,1,1,1,1
3868,40484,1,1,1,1
3869,40484,1,1,1,1
3870,40484,1,1,1,1
3871,40484,1,1,1,1
3872,99999,1,1,1,1
3873,40484,1,1,1,1
3874,40484,1,1,1,1
3875,99999,1,1,1,1
3878,40484,1,1,1,1
3882,99999,1,1,1,1
3883,99999,1,1,1,1
3884,40484,1,1,1,1
3885,40484,1,1,1,1
3886,99999,1,1,1,1
3887,99999,0.115074799,0.7,1,0.122727273
3887,40484,0.884925201,0.3,0,0.877272727
3890,99999,1,1,1,1
3894,99999,1,1,1,1
3896,99999,1,1,1,1
3897,99999,1,0,0,1
3901,38860,1,1,1,1
3902,38860,1,1,1,1
3903,38860,1,1,1,1
3904,38860,1,1,1,1
3905,38860,1,1,1,1
3906,38860,1,1,1,1
3907,38860,1,1,1,1
3908,38860,1,1,1,1
3909,38860,1,1,1,1
3910,38860,1,1,1,1
3911,38860,1,1,1,1
4001,38860,1,1,1,1
4002,38860,1,1,1,1
4003,38860,1,1,1,1
4004,38860,0,0,1,1
4005,38860,1,1,1,1
4006,38860,0,0,1,1
4008,38860,1,1,1,1
4009,99999,0.001051156,0,0,0.000930521
4009,38860,0.998948844,1,1,0.999069479
4010,99999,1,1,1,1
4011,38860,1,1,1,1
4013,38860,0,0,1,1
4014,38860,0,0,1,1
4015,38860,1,1,1,1
4016,99999,0,0,1,1
4017,38860,1,1,1,1
4019,38860,0,1,0,1
4020,38860,1,1,1,1
4021,38860,1,1,1,1
4022,99999,1,1,1,1
4024,38860,1,1,1,1
4027,38860,1,1,1,1
4028,38860,0,0,1,1
4029,38860,1,1,1,1
4030,38860,1,1,1,1
4032,38860,1,1,1,1
4033,38860,0,1,1,1
4034,38860,0,1,0,1
4037,99999,1,1,1,1
4038,38860,1,1,1,1
4039,38860,1,1,1,1
4040,99999,0.140547264,0,0.166666667,0.139093137
4040,38860,0.859452736,1,0.833333333,0.860906863
4041,99999,1,1,1,1
4042,38860,1,1,1,1
4043,38860,1,1,1,1
4046,38860,1,1,1,1
4047,38860,1,1,1,1
4048,38860,1,1,1,1
4049,38860,1,1,1,1
4050,38860,1,1,1,1
4051,99999,1,1,1,1
4054,38860,0,0,1,1
4055,38860,1,1,1,1
4056,38860,1,0,1,1
4057,38860,1,0,1,1
4061,38860,1,1,1,1
4062,38860,1,1,1,1
4063,38860,1,0,1,1
4064,38860,1,1,1,1
4066,38860,1,1,1,1
4068,99999,1,1,1,1
4069,38860,1,1,1,1
4070,38860,1,1,1,1
4071,38860,1,1,1,1
4072,38860,1,1,1,1
4073,38860,1,1,1,1
4074,38860,1,1,1,1
4076,38860,1,1,1,1
4077,38860,0,0,1,1
4078,38860,0,0,1,1
4079,38860,1,1,1,1
4082,38860,0,0,1,1
4083,38860,1,1,1,1
4084,38860,1,1,1,1
4085,38860,1,1,1,1
4086,38860,1,1,1,1
4087,38860,1,1,1,1
4088,99999,1,1,1,1
4090,38860,1,1,1,1
4091,38860,1,1,1,1
4092,38860,1,1,1,1
4093,38860,1,1,1,1
4094,38860,0,0,1,1
4095,38860,1,1,1,1
4096,38860,1,1,1,1
4097,38860,1,1,1,1
4098,38860,1,1,1,1
4101,38860,1,1,1,1
4102,38860,1,1,1,1
4103,38860,1,1,1,1
4104,38860,1,1,1,1
4105,38860,1,1,1,1
4106,38860,1,1,1,1
4107,38860,1,1,1,1
4108,38860,1,1,1,1
4109,38860,1,0,0,1
4110,38860,1,1,1,1
4112,38860,1,1,1,1
4116,38860,1,1,1,1
4122,38860,0,1,0,1
4123,38860,0,1,0,1
4124,38860,0,1,0,1
4210,30340,1,1,1,1
4211,30340,1,1,1,1
4212,30340,1,1,1,1
4216,99999,1,1,1,1
4217,99999,1,1,1,1
4219,99999,1,1,1,1
4220,30340,0.002956393,0,0,0.002883922
4220,99999,0.997043607,1,1,0.997116078
4221,99999,1,1,1,1
4222,38860,0.001223242,0,0,0.001206273
4222,30340,0.998776758,1,1,0.998793727
4223,30340,0,0,1,1
4224,99999,1,1,1,1
4225,99999,0,0,1,1
4226,99999,1,0,1,1
4227,99999,0,0,1,1
4228,30340,0,0,1,1
4230,30340,0,0,1,1
4231,99999,1,1,1,1
4234,99999,0,0,1,1
4236,30340,1,1,1,1
4237,99999,1,0,1,1
4238,99999,0.995670996,1,1,0.9958159
4238,30340,0.004329004,0,0,0.0041841
4239,99999,0.999108337,1,1,0.999185336
4239,30340,0.000891663,0,0,0.000814664
4240,30340,1,1,1,1
4241,30340,1,1,1,1
4243,30340,1,1,1,1
4250,30340,1,1,1,1
4252,38860,0.001763668,0,0,0.001614205
4252,30340,0.998236332,1,1,0.998385795
4253,30340,1,1,1,1
4254,12300,0.001889169,0,0,0.001685393
4254,30340,0.998110831,1,1,0.998314607
4255,99999,1,1,1,1
4256,30340,1,1,1,1
4257,99999,1,1,1,1
4258,30340,1,1,1,1
4259,30340,0.000754148,0,0,0.000711744
4259,12300,0.999245852,1,1,0.999288256
4260,38860,0.997755835,1,1,0.997919268
4260,30340,0.002244165,0,0,0.002080732
4261,99999,1,1,1,1
4262,99999,1,0,1,1
4263,30340,1,1,1,1
4265,12300,1,1,1,1
4266,30340,0,0,1,1
4267,99999,0,0,1,1
4268,99999,1,1,1,1
4270,99999,0.996075633,1,1,0.996287546
4270,30340,0.003924367,0,0,0.003712454
4271,99999,1,0,1,1
4274,30340,1,1,1,1
4275,99999,1,1,1,1
4276,99999,1,1,1,1
4280,30340,1,1,1,1
4281,99999,1,1,1,1
4282,30340,1,1,1,1
4284,12300,1,1,1,1
4285,99999,1,1,1,1
4286,99999,0,0,1,1
4287,38860,0.999203822,1,1,0.999211356
4287,12300,0.000796178,0,0,0.000788644
4288,30340,0,0,1,1
4289,99999,1,1,1,1
4290,99999,1,1,1,1
4291,30340,0,0,1,1
4292,99999,1,1,1,1
4294,99999,1,1,1,1
4330,12300,1,1,1,1
4332,12300,1,1,1,1
4333,12300,0,0,1,1
4336,12300,0,1,0,1
4338,12300,1,1,1,1
4341,99999,0,0,1,1
4342,99999,1,1,1,1
4343,12300,0,0,1,1
4344,12300,1,1,1,1
4345,12300,0.999684294,1,1,0.999713918
4345,38860,0.000315706,0,0,0.000286082
4346,12300,1,1,1,1
4347,12300,1,1,1,1
4348,99999,1,1,1,1
4349,12300,1,1,1,1
4350,38860,0.006731946,0,0,0.006622517
4350,12300,0.993268054,1,1,0.993377483
4351,12300,1,1,1,1
4352,12300,1,1,1,1
4353,99999,0.958917836,1,0.888888889,0.958944282
4353,12300,0.041082164,0,0.111111111,0.041055718
4354,99999,1,1,1,1
4355,12300,1,1,1,1
4357,38860,0.998181818,1,1,0.99833887
4357,12300,0.001818182,0,0,0.00166113
4358,99999,0.004904966,0,0,0.004662005
4358,12300,0.995095034,1,1,0.995337995
4359,12300,1,0,1,1
4360,12300,1,0,1,1
4363,12300,1,1,1,1
4364,12300,1,1,1,1
4401,12620,1,1,1,1
4402,12620,1,1,1,1
4406,99999,1,1,1,1
4408,99999,1,1,1,1
4410,12620,1,1,1,1
4411,12620,1,1,1,1
4412,12620,1,1,1,1
4413,99999,1,1,1,1
4414,99999,1,1,1,1
4415,99999,1,0,1,1
4416,99999,1,1,1,1
4417,12620,1,0,1,1
4418,12620,1,1,1,1
4419,12620,1,1,1,1
4420,99999,0,1,1,1
4421,99999,1,0,1,1
4422,12620,1,1,1,1
4424,99999,1,1,1,1
4426,99999,1,1,1,1
4427,12620,1,1,1,1
4428,12620,1,1,1,1
4429,12620,0.667753961,0.792207792,0.8,0.673768309
4429,99999,0.332246039,0.207792208,0.2,0.326231691
4430,12620,1,1,1,1
4431,99999,0,0,1,1
4434,12620,1,1,1,1
4435,12620,1,1,1,1
4438,99999,1,1,1,1
4441,99999,1,1,1,1
4442,99999,1,1,1,1
4443,99999,1,1,1,1
4444,12620,1,1,1,1
4448,12620,0.985576923,1,1,0.985849057
4448,99999,0.014423077,0,0,0.014150943
4449,12620,1,1,1,1
4450,12620,1,1,1,1
4451,99999,0.337142857,0.833333333,0.333333333,0.35326087
4451,12620,0.662857143,0.166666667,0.666666667,0.64673913
4453,12620,1,1,1,1
4454,99999,1,0,1,1
4455,12620,1,1,1,1
4456,12620,1,1,1,1
4457,12620,1,1,1,1
4459,99999,0.154098361,0,0.19047619,0.155015198
4459,12620,0.845901639,1,0.80952381,0.844984802
4460,12620,1,1,1,1
4461,12620,1,1,1,1
4462,12620,1,1,1,1
4463,99999,1,1,1,1
4464,99999,1,1,1,1
4468,12620,1,1,1,1
4469,12620,0,1,0,1
4471,99999,1,1,1,1
4472,99999,1,1,1,1
4473,12620,1,1,1,1
4474,12620,1,1,1,1
4475,12620,1,1,1,1
4476,99999,1,1,1,1
4478,99999,1,1,1,1
4479,99999,1,1,1,1
4481,99999,1,1,1,1
4485,99999,1,0,1,1
4487,12620,1,1,1,1
4488,12620,1,1,1,1
4489,12620,1,0,1,1
4490,99999,1,1,1,1
4491,99999,0,0,1,1
4492,99999,1,1,1,1
4493,12620,1,1,1,1
4495,12620,1,1,1,1
4496,99999,1,1,1,1
4497,12620,0.106976744,0.25,0,0.113537118
4497,99999,0.893023256,0.75,1,0.886462882
4530,38860,1,1,1,1
4535,99999,1,1,1,1
4537,99999,1,1,1,1
4538,99999,1,1,1,1
4539,99999,1,1,1,1
4541,99999,1,0,1,1
4543,99999,1,1,1,1
4544,99999,1,1,1,1
4547,99999,1,1,1,1
4548,38860,1,1,1,1
4551,99999,1,1,1,1
4553,99999,1,1,1,1
4554,99999,1,1,1,1
4555,99999,1,1,1,1
4556,99999,1,1,1,1
4558,99999,1,1,1,1
4562,38860,1,1,1,1
4563,99999,1,1,1,1
4564,99999,1,1,1,1
4565,38860,0,0,1,1
4568,99999,1,1,1,1
4570,99999,0,0,1,1
4571,99999,1,1,1,1
4572,99999,1,1,1,1
4573,99999,1,1,1,1
4574,99999,1,1,1,1
4575,99999,1,0,1,1
4576,99999,1,1,1,1
4578,99999,1,1,1,1
4579,38860,1,1,1,1
4605,99999,1,1,1,1
4606,99999,1,1,1,1
4607,99999,1,1,1,1
4609,99999,1,1,1,1
4611,99999,1,0,1,1
4612,99999,1,1,1,1
4613,99999,1,1,1,1
4614,99999,1,1,1,1
4616,99999,1,1,1,1
4617,99999,1,1,1,1
4619,99999,1,1,1,1
4622,99999,1,1,1,1
4623,99999,1,1,1,1
4624,99999,1,1,1,1
4625,99999,0,0,1,1
4626,99999,1,1,1,1
4627,99999,1,1,1,1
4628,99999,1,1,1,1
4629,99999,0,0,1,1
4630,99999,1,1,1,1
4631,99999,1,1,1,1
4634,99999,1,1,1,1
4635,99999,0,0,1,1
4637,99999,0,0,1,1
4640,99999,1,1,1,1
4642,99999,1,1,1,1
4643,99999,1,1,1,1
4644,99999,0,0,1,1
4645,99999,0,0,1,1
4646,99999,0,0,1,1
4648,99999,1,1,1,1
4649,99999,1,1,1,1
4650,99999,1,1,1,1
4652,99999,1,1,1,1
4653,99999,1,1,1,1
4654,99999,1,1,1,1
4655,99999,1,1,1,1
4657,99999,1,1,1,1
4658,99999,1,1,1,1
4660,99999,1,1,1,1
4662,99999,1,1,1,1
4664,99999,1,1,1,1
4666,99999,1,1,1,1
4667,99999,1,1,1,1
4668,99999,1,1,1,1
4669,99999,1,1,1,1
4671,99999,1,1,1,1
4672,99999,0,0,1,1
4673,99999,1,1,1,1
4674,99999,1,0,1,1
4675,99999,1,0,1,1
4676,99999,1,1,1,1
4677,99999,1,1,1,1
4679,99999,1,1,1,1
4680,99999,1,1,1,1
4681,99999,1,1,1,1
4683,99999,1,0,1,1
4684,99999,1,1,1,1
4685,99999,1,1,1,1
4686,99999,1,1,1,1
4691,99999,1,1,1,1
4693,99999,1,1,1,1
4694,99999,1,1,1,1
4730,99999,1,1,1,1
4732,99999,1,1,1,1
4733,99999,1,0,1,1
4734,99999,1,1,1,1
4735,99999,1,1,1,1
4736,99999,1,1,1,1
4737,99999,0,0,1,1
4738,99999,0,0,1,1
4739,99999,1,1,1,1
4740,99999,1,1,1,1
4742,99999,1,1,1,1
4743,99999,1,1,1,1
4744,99999,0,0,1,1
4745,99999,1,1,1,1
4746,99999,1,1,1,1
4747,99999,1,1,1,1
4750,99999,1,1,1,1
4751,99999,0,1,0,1
4756,99999,1,1,1,1
4757,99999,1,1,1,1
4758,99999,1,1,1,1
4760,99999,1,1,1,1
4761,99999,1,1,1,1
4762,99999,1,1,1,1
4763,99999,1,1,1,1
4764,99999,1,1,0,1
4765,12620,1,1,1,1
4766,99999,1,1,1,1
4768,99999,1,1,1,1
4769,99999,1,1,1,1
4772,99999,1,1,1,1
4773,99999,1,1,1,1
4774,99999,1,1,1,1
4775,99999,0,0,1,1
4776,99999,1,1,1,1
4777,12620,1,1,1,1
4779,99999,1,1,1,1
4780,99999,1,1,1,1
4781,99999,1,1,1,1
4783,99999,1,1,1,1
4785,99999,1,1,1,1
4786,99999,1,1,1,1
4787,99999,1,1,1,1
4841,99999,1,1,1,1
4843,99999,1,1,1,1
4847,99999,1,1,0,1
4848,99999,1,1,1,1
4849,99999,1,1,1,1
4850,99999,0,0,1,1
4851,99999,0,0,1,1
4852,99999,0,0,1,1
4853,99999,1,1,1,1
4854,99999,1,1,1,1
4855,99999,0,0,1,1
4856,99999,1,1,1,1
4858,99999,1,1,1,1
4859,99999,1,1,1,1
4860,99999,1,1,1,1
4861,99999,1,1,1,1
4862,99999,1,1,1,1
4863,99999,1,1,1,1
4864,99999,1,1,1,1
4865,99999,0,0,1,1
4901,12300,1,1,1,1
4903,12300,1,1,1,1
4910,12300,1,1,1,1
4911,99999,1,1,1,1
4912,99999,1,1,1,1
4915,99999,1,1,1,1
4917,12300,1,1,1,1
4918,12300,1,0,1,1
4920,99999,1,1,1,1
4921,99999,1,1,1,1
4922,99999,1,1,1,1
4923,99999,1,1,1,1
4924,99999,1,1,1,1
4925,99999,1,1,1,1
4926,12300,1,0,1,1
4927,99999,0.007763975,0,0,0.007593014
4927,12300,0.992236025,1,1,0.992406986
4928,99999,0.002012072,0,0,0.00192864
4928,12620,0.997987928,1,1,0.99807136
4929,99999,1,1,1,1
4930,12620,0.890577508,0.986394558,0.914728682,0.897246995
4930,99999,0.109422492,0.013605442,0.085271318,0.102753005
4932,12620,1,1,1,1
4933,12620,1,0,1,1
4935,12300,0,0,1,1
4936,99999,1,1,1,1
4937,99999,0.998310811,1,0.993464052,0.99818347
4937,12300,0.001689189,0,0.006535948,0.00181653
4938,99999,1,1,1,1
4939,12620,1,0,1,1
4940,99999,0,0,1,1
4941,99999,1,1,1,1
4942,99999,1,1,1,1
4943,99999,1,1,1,1
4944,99999,0,1,1,1
4945,99999,1,1,1,1
4947,99999,1,1,1,1
4949,99999,1,1,1,1
4950,99999,1,1,1,1
4951,99999,1,1,1,1
4952,99999,1,1,1,1
4953,12620,1,1,1,1
4954,99999,0,0,1,1
4955,99999,1,1,1,1
4956,99999,1,1,1,1
4957,99999,1,1,1,1
4958,99999,1,1,1,1
4961,99999,1,1,1,1
4962,12300,0,0,1,1
4963,12300,1,1,1,1
4964,99999,0,0,1,1
4965,99999,1,1,1,1
4966,99999,1,1,1,1
4967,99999,1,1,1,1
4969,12620,1,1,1,1
4970,99999,1,1,1,1
4971,99999,1,1,1,1
4972,99999,0,0,1,1
4973,99999,1,1,1,1
4974,99999,1,1,1,1
4975,99999,0,0,1,1
4976,99999,1,1,1,1
4978,99999,1,1,1,1
4979,99999,1,1,1,1
4981,99999,1,1,1,1
4982,99999,1,1,1,1
4983,99999,1,1,1,1
4984,99999,1,0,1,1
4985,99999,1,1,1,1
4986,99999,1,1,1,1
4987,99999,1,1,1,1
4988,12300,0.018300654,0.026315789,0,0.017899761
4988,99999,0.981699346,0.973684211,1,0.982100239
4989,12300,1,1,1,1
4992,99999,1,0,1,1
5001,17200,1,1,1,1
5009,17200,0,1,0,1
5030,17200,1,1,1,1
5031,17200,0,1,1,1
5032,17200,1,1,1,1
5033,17200,1,1,1,1
5034,17200,1,1,1,1
5035,17200,1,1,1,1
5036,17200,1,1,0,1
5037,17200,1,1,0,1
5038,17200,1,1,1,1
5039,17200,1,1,0,1
5040,17200,1,1,1,1
5041,17200,1,1,1,1
5042,99999,1,1,1,1
5043,17200,1,1,1,1
5045,17200,1,1,1,1
5046,17200,0.004424779,0,0,0.004279601
5046,99999,0.995575221,1,1,0.995720399
5047,17200,0,1,0,1
5048,17200,1,1,1,1
5049,17200,1,1,0,1
5050,99999,0,1,0,1
5051,17200,1,1,1,1
5052,17200,1,1,1,1
5053,17200,1,1,1,1
5054,17200,1,0,1,1
5055,17200,1,1,1,1
5056,17200,1,1,1,1
5058,17200,1,1,0,1
5059,17200,1,0,1,1
5060,12740,0.020381613,0.004149378,0,0.017751479
5060,17200,0.979618387,0.995850622,1,0.982248521
5061,17200,1,1,1,1
5062,17200,1,1,1,1
5065,17200,1,1,1,1
5067,17200,1,1,1,1
5068,17200,1,1,1,1
5069,17200,0.380733945,0.5,0,0.384955752
5069,99999,0.619266055,0.5,0,0.615044248
5070,17200,1,1,0,1
5071,17200,1,0,1,1
5072,17200,1,0,1,1
5073,17200,1,1,0,1
5074,17200,0,1,0,1
5075,17200,1,1,1,1
5076,17200,1,1,1,1
5077,17200,1,1,0,1
5079,17200,1,1,1,1
5081,99999,0.196666667,0.111111111,0.4,0.197452229
5081,17200,0.803333333,0.888888889,0.6,0.802547771
5083,17200,1,1,0,1
5084,17200,1,0,1,1
5085,17200,0,0,1,1
5086,17200,1,1,0,1
